"TemplateType=clothing"	"Version=2014.0409"
"SKU"	"Product Name"	"Product ID"	"Product ID Type"	"Brand Name"	"Product Description"	"Item Type Keyword"	"Style Number"	"Update Delete"	"Standard Price"	"Manufacturer's Suggested Retail Price"	"Currency"	"Product Tax Code"	"Fulfillment Latency"	"Launch Date"	"Offering Release Date"	"Restock Date"	"Quantity"	"Sale Price"	"Sale Start Date"	"Sale End Date"	"Max Aggregate Ship Quantity"	"Package Quantity"	"Number of Items"	"Offering Can Be Gift Messaged"	"Does the merchant provide giftwrap."	"Is Discontinued by Manufacturer"	"Product ID Override"	"Scheduled Delivery SKU List"	"Shipping Weight"	"Website Shipping Weight Unit Of Measure"	"Item Weight Unit Of Measure"	"Item Weight"	"Item Length Unit Of Measure"	"Item Length"	"Item Width"	"Item Height"	"Key Product Features1"	"Key Product Features2"	"Key Product Features3"	"Key Product Features4"	"Key Product Features5"	"Search Terms1"	"Search Terms2"	"Search Terms3"	"Search Terms4"	"Search Terms5"	"Platinum Keywords1"	"Platinum Keywords2"	"Platinum Keywords3"	"Platinum Keywords4"	"Platinum Keywords5"	"Main Image URL"	"Other Image URL1"	"Other Image URL2"	"Other Image URL3"	"Other Image URL4"	"Other Image URL5"	"Other Image URL6"	"Other Image URL7"	"Other Image URL8"	"Swatch Image URL"	"Fulfillment Center ID"	"Package Height"	"Package Width"	"Package Length"	"Package Length Unit Of Measure"	"Package Weight"	"Package Weight Unit Of Measure"	"Parentage"	"Parent SKU"	"Relationship Type"	"Variation Theme"	"CPSIA Cautionary Statement1"	"CPSIA Cautionary Statement2"	"CPSIA Cautionary Statement3"	"CPSIA Cautionary Statement4"	"CPSIA Cautionary Description"	"Closure Type"	"Belt Style"	"Bottom Style"	"Button Quantity"	"character"	"Chest Size"	"Chest Size Unit Of Measure"	"Band Size Numeric"	"Band Size Num Unit Of Measure"	"Collar Type"	"Colour"	"Colour Map"	"Control Type"	"Cuff Type"	"Cup Size"	"Department"	"Fabric Wash"	"Fit Type"	"Front Pleat Type"	"Inseam"	"Inseam Length Unit Of Measure"	"Is Stain Resistant"	"Rise Height"	"Rise Height Unit Of Measure"	"Leg Diameter"	"Leg Diameter Unit Of Measure"	"Leg Style"	"Fabric Type1"	"Fabric Type2"	"Fabric Type3"	"Import Designation"	"Country as Labeled"	"Fur Description"	"Opacity / Transparency"	"Neck Size"	"Neck Size Unit Of Measure"	"NeckStyle"	"Number of Pieces"	"Pattern Style"	"Pocket Description"	"Rise Style"	"Shoe Width"	"Size"	"Size Map"	"Special Size Type"	"SleeveLength"	"Sleeve Length Unit Of Measure"	"Sleeve Type"	"Additional Features"	"Strap Type"	"Style"	"theme"	"Toe Style"	"Top Style"	"Underwire Type"	"WaistSize"	"Waist Size Unit Of Measure"	"Water Resistance Level"	"laptop-capacity"	"wheel-type"	"Sport Type"
"K157038MM-fba-2T"	"Minnie Mouse 3pc Cotton Pajama Set with Tutu, Girls Toddler Size 2T Pink"	"638872472825"	"upc"	"Disney"		"infant-and-toddler-pajama-sets"		"update"	"17.99"	"38.00"	"usd"																										"Authentic Disney product with reliable quality and durability"	"Featuring Classic Minnie Mouse"	"100% Cotton"	"Machine Wash, Easy Care"		"minni costume, skirt, mini"																				"amazon_na"	"1.00"	"8.00"	"8.50"	"in"			"child"	"K157038MM-fba"	"variation"	"size-color"																"Pink"					"baby-girls"																											"2T"																		
"K157038MM-fba-3T"	"Minnie Mouse 3pc Cotton Pajama Set with Tutu, Girls Toddler Size 3T Pink"	"638872472832"	"upc"	"Disney"		"infant-and-toddler-pajama-sets"		"update"	"17.99"	"38.00"	"usd"																										"Authentic Disney product with reliable quality and durability"	"Featuring Classic Minnie Mouse"	"100% Cotton"	"Machine Wash, Easy Care"		"minni costume, skirt, mini"																				"amazon_na"	"1.00"	"8.00"	"8.50"	"in"			"child"	"K157038MM-fba"	"variation"	"size-color"																"Pink"					"baby-girls"																											"3T"																		
"K157038MM-fba-4T"	"Minnie Mouse 3pc Cotton Pajama Set with Tutu, Girls Toddler Size 4T Pink"	"638872472849"	"upc"	"Disney"		"infant-and-toddler-pajama-sets"		"update"	"17.99"	"38.00"	"usd"																										"Authentic Disney product with reliable quality and durability"	"Featuring Classic Minnie Mouse"	"100% Cotton"	"Machine Wash, Easy Care"		"minni costume, skirt, mini"																				"amazon_na"	"1.00"	"8.00"	"8.50"	"in"			"child"	"K157038MM-fba"	"variation"	"size-color"																"Pink"					"baby-girls"																											"4T"																		
"K157053JK-2T"						"pajama-sets"		"update"	"21.99"		"usd"						"0"																																																																																																																									
"K157062YG"	"Yo Gabba Gabba Little Boys' Costume Four-Piece Cotton Pajama Set"	"B00IOIB07C"	"asin"	"Komar Kids"		"infant-and-toddler-pajama-sets"		"update"		"38.00"	"usd"						"0"																				"Four-piece short-sleeve pajama set with vibrant character print"																																"parent"			"size"																					"baby-boys"																																													
"K157062YG-2-4T"						"pajama-sets"		"update"	"14.99"		"usd"						"29"																																																																																																																									
"K157062YG-2-fba-4T"	"Yo Gabba Gabba Little Boys' Costume 4-Piece Cotton Pajama Set, Multi, 4T"	"B00IOIBJAU"	"asin"	"Komar Kids"		"infant-and-toddler-pajama-sets"		"update"	"16.99"	"38.00"	"usd"																										"Four-piece short-sleeve pajama set with vibrant character print"																									"amazon_na"							"child"	"K157062YG"	"variation"	"size"																"Multi"					"baby-boys"																											"4T"																		
"K157062YG-2T"						"pajama-sets"		"update"	"14.99"		"usd"						"30"																																																																																																																									
"K157062YG-3T"						"pajama-sets"		"update"	"14.99"		"usd"						"30"																																																																																																																									
"K157062YG-fba-2T"	"Yo Gabba Gabba Little Boys' Costume 4-Piece Cotton Pajama Set, Multi, 2T"	"B00IOIBIS8"	"asin"	"Komar Kids"		"infant-and-toddler-pajama-sets"		"update"	"14.99"	"38.00"	"usd"																										"Four-piece short-sleeve pajama set with vibrant character print"																									"amazon_na"							"child"	"K157062YG"	"variation"	"size"																"Multi"					"baby-boys"																											"2T"																		
"K157062YG-fba-3T"	"Yo Gabba Gabba Little Boys' Costume 4-Piece Cotton Pajama Set, Multi, 3T"	"B00IOIBIRY"	"asin"	"Komar Kids"		"infant-and-toddler-pajama-sets"		"update"	"15.99"	"38.00"	"usd"																										"Four-piece short-sleeve pajama set with vibrant character print"																									"amazon_na"							"child"	"K157062YG"	"variation"	"size"																"Multi"					"baby-boys"																											"3T"																		
"K157070JL-2T"	"Justice League Feel The Power Toddler Pajama Set for boys"			"DC Comics"		"pajama-sets"		"update"	"14.99"		"usd"						"1"																																																																							"Assorted"					"baby-boys"																											"2T"																		
"K157070JL-3T"	"Justice League Feel The Power Toddler Pajama Set for boys, 3T"			"Justice League"	"Justice League Feel The Power Toddler Pajama Set"	"pajama-sets"		"update"	"14.99"		"usd"						"1"																																																																							"Assorted"					"baby-boys"																											"3T"																		
"K157070JL-4T"						"pajama-sets"		"update"	"14.99"		"usd"						"1"																																																																																																																									
"K157070JL-K2T"						"pajama-sets"		"update"	"14.99"		"usd"						"5"																																																																																																																									
"K157070JL-K3T"						"pajama-sets"		"update"	"14.99"		"usd"						"2"																																																																																																																									
"K157070JL-K4T"						"pajama-sets"		"update"	"14.99"		"usd"						"1"																																																																																																																									
"K157086PL-planes"	"Disney Planes 2 Piece Toddlers Blue Pajama Set, Toddler Sizes 2T-4T"			"Disney's Planes"	"A good night's sleep starts with cute pajamas like this boys' Disney Planes pajama set. In blue."	"pajama-sets"		"update"		"32.00"	"usd"						"0"																				"Authentic Disney product with reliable quality and durability"	"Tee: short sleeves, crewneck. Shorts: elastic waistband"	"Flame Resistant"	"Super Soft and Comfy"	"Machine Wash"	"Boys pajama"	"Planes pajama"	"Disney pajama"	"planes 2 sleepwear toddler summer"	"size 2T 3T 4T"																							"parent"			"size"																"Blue"					"baby-boys"																																													
"K157086PL-planes-2T"	"Disney Planes 2 Piece Toddlers Blue Pajama Set, Toddler Size 2T"	"B00II7MXWU"	"asin"	"Disney's Planes"	"A good night's sleep starts with cute pajamas like this boys' Disney Planes pajama set. In blue."	"pajama-sets"		"update"	"9.99"	"32.00"	"usd"						"3"																				"Authentic Disney product with reliable quality and durability"	"Tee: short sleeves, crewneck. Shorts: elastic waistband"	"Flame Resistant"	"Super Soft and Comfy"	"Machine Wash"	"Boys pajama pijama pyjama"	"Planes Dusty Crophopper"	"Disney pajama toddler little"	"planes 2 sleepwear summer fun"	"size 2T 3T 4T 2yo 3yo 4yo"																							"child"	"K157086PL-planes"	"variation"	"size"																"Blue"					"baby-boys"																											"2T"																		
"K157086PL-planes-3T"	"Disney Planes 2 Piece Toddlers Blue Pajama Set, Toddler Size 3T"	"B00II7MXRU"	"asin"	"Disney's Planes"	"A good night's sleep starts with cute pajamas like this boys' Disney Planes pajama set. In blue."	"pajama-sets"		"update"	"14.99"	"32.00"	"usd"						"0"																				"Authentic Disney product with reliable quality and durability"	"Tee: short sleeves, crewneck. Shorts: elastic waistband"	"Flame Resistant"	"Super Soft and Comfy"	"Machine Wash"	"Boys pajama pijama pyjama"	"Planes Dusty Crophopper"	"Disney pajama toddler little"	"planes 2 sleepwear summer fun"	"size 2T 3T 4T 2yo 3yo 4yo"																							"child"	"K157086PL-planes"	"variation"	"size"																"Blue"					"baby-boys"																											"3T"																		
"K157086PL-planes-4T"	"Disney Planes 2 Piece Toddlers Blue Pajama Set, Toddler Size 4T"	"B00II7MXT8"	"asin"	"Disney's Planes"	"A good night's sleep starts with cute pajamas like this boys' Disney Planes pajama set. In blue."	"pajama-sets"		"update"	"14.99"	"32.00"	"usd"						"0"																				"Authentic Disney product with reliable quality and durability"	"Tee: short sleeves, crewneck. Shorts: elastic waistband"	"Flame Resistant"	"Super Soft and Comfy"	"Machine Wash"	"Boys pajama pijama pyjama"	"Planes Dusty Crophopper"	"Disney pajama toddler little"	"planes 2 sleepwear summer fun"	"size 2T 3T 4T 2yo 3yo 4yo"																							"child"	"K157086PL-planes"	"variation"	"size"																"Blue"					"baby-boys"																											"4T"																		
"K157146BB"	"Barbie and Sequin Pink Pajamas for girls, Sizes 4-8"	"B00IO61CLS"	"asin"	"Barbie"	"Bed time will be a breeze when she gets to wear these cozy Barbie pajamas."	"pajama-sets"		"update"		"32.00"	"usd"						"0"																				"Beautiful Barbie Pajama"	"Soft & Cozy"	"Machine Washable & Easy Care"	"Flame resistant"		"barby barbe barbi pj, pajama"	"sleepwear kids kidz grlz girls cool"	"present, new, sale"																									"parent"			"size"																					"girls"																																													
"K157146BB-2"	"Barbie and Sequin Pink Pajamas for girls, Sizes 4-8"			"Barbie"	"Bed time will be a breeze when she gets to wear these cozy Barbie pajamas."	"pajama-sets"		"update"		"32.00"	"usd"						"0"																				"Beautiful Barbie Pajama"	"Soft & Cozy"	"Machine Washable & Easy Care"	"Flame resistant"		"barby barbe barbi pj, pajama"	"sleepwear kids kidz grlz girls cool"	"present, new, sale"																									"parent"			"size"																					"girls"																																													
"K157146BB-2-4"						"pajama-sets"		"update"	"14.99"		"usd"						"13"																																																					"K157146BB-2"																																																																				
"K157146BB-2-6"						"pajama-sets"		"update"	"14.99"		"usd"						"0"																																																					"K157146BB-2"																																																																				
"K157146BB-2-8"						"pajama-sets"		"update"	"16.99"		"usd"						"0"																																																					"K157146BB-2"																																																																				
"K157146BB-fba-2-4"	"Komar Kids Little Girls' Barbie and Poodle Pajama Set, Pink, X-Small [Apparel]"	"B00IOKKHRO"	"asin"	"Komar Kids"		"pajama-sets"		"update"	"17.99"	"36.00"	"usd"																										"100% Polyester"	"Imported"	"Machine Wash"	"Comfortable"	"Soft"	"barbie pajama"	"girls red cute present"	"pj sleepwear american"	"size 4, 6, 8"	"present holiday"																"amazon_na"							"child"	"K157146BB_fba"	"variation"	"size"																"Pink"					"girls"																											"X-Small"																		
"K157146BB-fba-2-6"	"Komar Kids Little Girls' Barbie and Poodle 2 Piece Set, Pink, Small [Apparel]"	"B00IOKKHR4"	"asin"	"Komar Kids"		"pajama-sets"		"update"	"17.99"	"36.00"	"usd"																										"100% Polyester"	"Imported"	"Machine Wash"	"Comfortable"	"Soft"	"barbie pajama"	"girls red cute present"	"pj sleepwear american"	"size 4, 6, 8"	"present holiday"																"amazon_na"							"child"	"K157146BB_fba"	"variation"	"size"																"Pink"					"girls"																											"Small"																		
"K157146BB-fba-2-8"	"Komar Kids Big Girls' Barbie and Poodle Pajama Set, Pink, Medium [Apparel]"	"B00IOKKI32"	"asin"	"Komar Kids"		"pajama-sets"		"update"	"17.99"	"36.00"	"usd"																										"100% Polyester"	"Imported"	"Machine Wash"	"Comfortable"	"Soft"	"barbie pajama"	"girls red cute present"	"pj sleepwear american"	"size 4, 6, 8"	"present holiday"																"amazon_na"							"child"	"K157146BB_fba"	"variation"	"size"																"Pink"					"girls"																											"Medium"																		
"K157146BB2"	"Barbie and Sequin Pink Pajamas for girls, Sizes 4-8"			"Barbie"	"Bed time will be a breeze when she gets to wear these cozy Barbie pajamas."	"pajama-sets"		"update"		"32.00"	"usd"						"0"																				"Beautiful Barbie Pajama"	"Soft & Cozy"	"Machine Washable & Easy Care"	"Flame resistant"		"barby barbe barbi pj, pajama"	"sleepwear kids kidz grlz girls cool"	"present, new, sale"																									"parent"			"size"																					"girls"																																													
"K157146BB_fba"	"Komar Kids Big Girls' Barbie and Poodle 2 Piece Set"	"B00IOKKFXK"	"asin"	"Komar Kids"		"pajama-sets"		"update"																													"100% Polyester"	"Imported"	"Machine Wash"	"Comfortable"	"Soft"	"barbie pajama"	"girls red cute present"	"pj sleepwear american"	"size 4, 6, 8"	"present holiday"																"amazon_na"							"parent"			"size"																"Pink"					"girls"																																													
"K157157PN"	"Disney Princess Rapunzel and Brave Merida 4 piece cotton girls pajama"			"Disney"	"Bedtime doesn&apos;t have to be boring with this girl&apos;s two-pack of Disney Princess pajamas. One set features a Rapunzel screen-print top with coordinating pants. The other set showcases Merida from the movie &quot;Brave&quot; on a screen-print top with coordinating pants. she&apos;ll be able to mix and match these bedtime outfits and sleep happily ever after."	"pajama-sets"		"update"									"0"																				"By Disney Sleepwear"	"4 piece :2 pajama tops and 2 pajama pants"	"100% cotton"	"Soft & Comfortable"	"Pants: Elastic waistband"	"Bravo Merida pajama"	"Girls pajama"	"cotton pajama"	"Frozen Pajama"	"rapunzel pajama"																							"parent"			"size"																"Assorted"					"girls"																																													
"K157157PN-4"	"Disney Princess Rapunzel and Brave Merida 4 piece cotton pajama, Girls Size 4"	"000716266066"	"upc"	"Disney"	"Bedtime doesn't have to be boring with this girl's two-pack of Disney Princess pajamas. One set features a Rapunzel screen-print top with coordinating pants. The other set showcases Merida from the movie ""Brave"" on a screen-print top with coordinating pants. she'll be able to mix and match these bedtime outfits and sleep happily ever after."	"pajama-sets"		"update"	"14.99"	"36.00"	"usd"						"9"																				"By Disney Sleepwear"	"4 piece :2 pajama tops and 2 pajama pants"	"100% cotton"	"Soft & Comfortable"	"Pants: Elastic waistband"	"Bravo Merida pajama"	"Girls pajama"	"cotton pajama"	"Frozen Pajama"	"rapunzel pajama"																							"child"	"K157157PN"	"variation"	"size"																"Assorted"					"girls"																											"4"																		
"K157157PN-6"	"Disney Princess Rapunzel and Brave Merida 4 piece cotton pajama, Girls Size 6"	"000716266073"	"upc"	"Disney"	"Bedtime doesn't have to be boring with this girl's two-pack of Disney Princess pajamas. One set features a Rapunzel screen-print top with coordinating pants. The other set showcases Merida from the movie ""Brave"" on a screen-print top with coordinating pants. she'll be able to mix and match these bedtime outfits and sleep happily ever after."	"pajama-sets"		"update"	"19.99"	"36.00"	"usd"						"0"																				"By Disney Sleepwear"	"4 piece :2 pajama tops and 2 pajama pants"	"100% cotton"	"Soft & Comfortable"	"Pants: Elastic waistband"	"Bravo Merida pajama"	"Girls pajama"	"cotton pajama"	"Frozen Pajama"	"rapunzel pajama"																							"child"	"K157157PN"	"variation"	"size"																"Assorted"					"girls"																											"6"																		
"K157157PN-8"	"Disney Princess Rapunzel and Brave Merida 4 piece cotton pajama, Girls Size 8"	"000716266080"	"upc"	"Disney"	"Bedtime doesn't have to be boring with this girl's two-pack of Disney Princess pajamas. One set features a Rapunzel screen-print top with coordinating pants. The other set showcases Merida from the movie ""Brave"" on a screen-print top with coordinating pants. she'll be able to mix and match these bedtime outfits and sleep happily ever after."	"pajama-sets"		"update"	"19.99"	"36.00"	"usd"						"0"																				"By Disney Sleepwear"	"4 piece :2 pajama tops and 2 pajama pants"	"100% cotton"	"Soft & Comfortable"	"Pants: Elastic waistband"	"Bravo Merida pajama"	"Girls pajama"	"cotton pajama"	"Frozen Pajama"	"rapunzel pajama"																							"child"	"K157157PN"	"variation"	"size"																"Assorted"					"girls"																											"8"																		
"K157158MH-MH-cotton2fer-10"						"pajama-sets"		"update"	"22.99"		"usd"						"0"																																																																																																																									
"K157158MH-MH-cotton2fer-12"						"pajama-sets"		"update"	"24.99"		"usd"						"0"																																																																																																																									
"K157158MH-MH-cotton2fer-6"						"pajama-sets"		"update"	"24.99"		"usd"						"0"																																																																																																																									
"K157158MH-MH-cotton2fer-8"						"pajama-sets"		"update"	"22.99"		"usd"						"0"																																																																																																																									
"K157166LM"	"Little Miss Sunshine 2 Piece Girls Pajama Set, Sizes 4-8"	"B00IOKKFY4"	"asin"	"Komar Kids"	"This cute pajama set will bring back memories of the Little Miss series of books, by Roger Hargreaves. These pajamas features Little Miss Sunshine on the chest and an all-over print of her on the sleeves and pajama pants. We all know someone these pjs would be perfect for."	"pajama-sets"		"update"		"34.00"	"usd"						"0"																				"Comfortable girls pj"	"Soft & Cute"	"Machine Washable; Easy Care"	"Bottoms have elastic waist."		"disney princess pajama"																											"parent"			"size"																					"girls"																																													
"K157166LM-4"	"Komar Kids Little Girls' Little Miss Sunshine 2 Piece Set, Aqua, X-Small"	"B00IOKKHU6"	"asin"	"Komar Kids"	"This cute pajama set will bring back memories of the Little Miss series of books, by Roger Hargreaves. These pajamas features Little Miss Sunshine on the chest and an all-over print of her on the sleeves and pajama pants. We all know someone these pjs would be perfect for."	"pajama-sets"		"update"	"4.99"	"34.00"	"usd"						"20"																				"Comfortable girls pj"	"Soft & Cute"	"Machine Washable; Easy Care"	"Bottoms have elastic waist."		"disney princess pajama"																											"child"	"K157166LM"	"variation"	"size"																"Aqua"					"girls"																											"X-Small"																		
"K157166LM-6"	"Komar Kids Little Girls' Little Miss Sunshine 2 Piece Set, Aqua, Small"	"B00IOKKJ40"	"asin"	"Komar Kids"	"This cute pajama set will bring back memories of the Little Miss series of books, by Roger Hargreaves. These pajamas features Little Miss Sunshine on the chest and an all-over print of her on the sleeves and pajama pants. We all know someone these pjs would be perfect for."	"pajama-sets"		"update"	"4.99"	"34.00"	"usd"						"17"																				"Comfortable girls pj"	"Soft & Cute"	"Machine Washable; Easy Care"	"Bottoms have elastic waist."		"disney princess pajama"																											"child"	"K157166LM"	"variation"	"size"																"Aqua"					"girls"																											"Small"																		
"K157166LM-7"				"Miss Sunshine"		"pajama-sets"		"update"	"14.99"		"usd"						"2"																																																																							"Blue"					"girls"																											"7/8"																		
"K157166LM-8"	"Komar Kids Big Girls' Little Miss Sunshine 2 Piece Set, Aqua, Medium [Apparel]"	"B00IOKKKE4"	"asin"	"Komar Kids"	"This cute pajama set will bring back memories of the Little Miss series of books, by Roger Hargreaves. These pajamas features Little Miss Sunshine on the chest and an all-over print of her on the sleeves and pajama pants. We all know someone these pjs would be perfect for."	"pajama-sets"		"update"	"4.99"	"34.00"	"usd"						"7"																				"Comfortable girls pj"	"Soft & Cute"	"Machine Washable; Easy Care"	"Bottoms have elastic waist."		"disney princess pajama"																											"child"	"K157166LM"	"variation"	"size"																"Aqua"					"girls"																											"Medium"																		
"K157170JL-6"	"Justice League Boys Pajama, Sleepwear Sizes 6-8 (6/7)"	"680596596479"	"upc"	"Premium Apparel"	"These flame resistant short sleeve pajamas for boys feature an action graphic of Superman, Batman and Green Lantern from DC Comics Justice League on a gray background. The athletic style top is paired with bottoms in an all-over print of Justice League trademark images. Machine washable and easy to care for."	"novelty-pajama-sets"		"update"	"16.99"	"32.00"	"usd"						"0"																				"Authentic Justice League product with reliable quality and durability"	"Features: Batman, Superman, Green Lantern"	"Super Soft and Comfy"	"Machine Wash"		"Batman, Superman pajama"	"Justice League pajama"	"DC Comics sleepwear"	"boys pajama"	"pj size 6 7 8"																								"LD-CBQ1-P60X"	"variation"	"size"																"multi-color"					"boys"																											"6/7"																		
"K157170JL-8"	"Justice League Boys Pajama, Sleepwear Sizes 6-8 (8)"	"680596596462"	"upc"	"Premium Apparel"	"These flame resistant short sleeve pajamas for boys feature an action graphic of Superman, Batman and Green Lantern from DC Comics Justice League on a gray background. The athletic style top is paired with bottoms in an all-over print of Justice League trademark images. Machine washable and easy to care for."	"novelty-pajama-sets"		"update"	"16.99"	"32.00"	"usd"						"1"																				"Authentic Justice League product with reliable quality and durability"	"Features: Batman, Superman, Green Lantern"	"Super Soft and Comfy"	"Machine Wash"		"Batman, Superman pajama"	"Justice League pajama"	"DC Comics sleepwear"	"boys pajama"	"pj size 6 7 8"																								"LD-CBQ1-P60X"	"variation"	"size"																"multi-color"					"boys"																											"8"																		
"K157183PN_M"	"Disney Princess Sparkle Nightgown Girls Size 2T-8 (7/8 (M))"	"000716271831"	"upc"	"Disney"	"Featuring a gathered skirt with rosettes and sparkle accents, this girls' Disney Princess nightgown is fit for royalty"	"nightgowns"		"update"	"29.99"	"32.00"	"usd"						"0"																				"Sparkle Nightgown"	"Aurora, Belle, Rapunzel"	"Soft cozy fabric"	"Flame resistant"	"Machine Wash"	"Nightgown girls"	"Aurora, Belle, Rapunzel"	"girls pajama"	"pajama size 2T, 3T, 4T, 4,5, 6, 7, 8"	"pyjama pijama nina sleepwear PJ"																								"H5-OE3V-9VGN"	"variation"	"size"																"pink"					"girls"																											"Medium /7-8"																		
"K157183PN_S"	"Disney Princess Sparkle Nightgown Girls Size 2T-8 (6/6X (S))"	"000716271824"	"upc"	"Disney"	"Featuring a gathered skirt with rosettes and sparkle accents, this girls' Disney Princess nightgown is fit for royalty"	"nightgowns"		"update"	"29.99"	"32.00"	"usd"						"0"																				"Sparkle Nightgown"	"Aurora, Belle, Rapunzel"	"Soft cozy fabric"	"Flame resistant"	"Machine Wash"	"Nightgown girls"	"Aurora, Belle, Rapunzel"	"girls pajama"	"pajama size 2T, 3T, 4T, 4,5, 6, 7, 8"	"pyjama pijama nina sleepwear PJ"																								"H5-OE3V-9VGN"	"variation"	"size"																"pink"					"girls"																											"6/6X (S)"																		
"K157183PN_XS"	"Disney Princess Sparkle Nightgown Girls Size 2T-8 (4/5 (XS))"	"000716271817"	"upc"	"Disney"	"Featuring a gathered skirt with rosettes and sparkle accents, this girls' Disney Princess nightgown is fit for royalty"	"nightgowns"		"update"	"29.99"	"32.00"	"usd"						"0"																				"Sparkle Nightgown"	"Aurora, Belle, Rapunzel"	"Soft cozy fabric"	"Flame resistant"	"Machine Wash"	"Nightgown girls"	"Aurora, Belle, Rapunzel"	"girls pajama"	"pajama size 2T, 3T, 4T, 4,5, 6, 7, 8"	"pyjama pijama nina sleepwear PJ"																								"H5-OE3V-9VGN"	"variation"	"size"																"pink"					"girls"																											"4/5 (XS)"																		
"K157191PN_2T"	"Disney Princess Sparkle Nightgown Girls Size 2T-8 (2T)"	"000716272883"	"upc"	"Disney"	"Featuring a gathered skirt with rosettes and sparkle accents, this girls' Disney Princess nightgown is fit for royalty"	"nightgowns"		"update"	"24.99"	"32.00"	"usd"						"0"																				"Sparkle Nightgown"	"Aurora, Belle, Rapunzel"	"Soft cozy fabric"	"Flame resistant"	"Machine Wash"	"Nightgown girls"	"Aurora, Belle, Rapunzel"	"girls pajama"	"pajama size 2T, 3T, 4T, 4,5, 6, 7, 8"	"pyjama pijama nina sleepwear PJ"																								"H5-OE3V-9VGN"	"variation"	"size"																"pink"					"girls"																											"2T"																		
"K157191PN_3T"	"Disney Princess Sparkle Nightgown Girls Size 2T-8 (3T)"	"000716272890"	"upc"	"Disney"	"Featuring a gathered skirt with rosettes and sparkle accents, this girls' Disney Princess nightgown is fit for royalty"	"nightgowns"		"update"	"29.99"	"32.00"	"usd"						"0"																				"Sparkle Nightgown"	"Aurora, Belle, Rapunzel"	"Soft cozy fabric"	"Flame resistant"	"Machine Wash"	"Nightgown girls"	"Aurora, Belle, Rapunzel"	"girls pajama"	"pajama size 2T, 3T, 4T, 4,5, 6, 7, 8"	"pyjama pijama nina sleepwear PJ"																								"H5-OE3V-9VGN"	"variation"	"size"																"pink"					"girls"																											"3T"																		
"K157267BM-2T"						"pajama-sets"		"update"	"19.99"		"usd"						"0"																																																																																																																									
"K157267BM-3T"						"pajama-sets"		"update"	"19.99"		"usd"			"2014-12-07T01:52:57.000Z"			"0"																																																																																																																									
"K157267BM-4T"						"pajama-sets"		"update"	"24.99"		"usd"			"2014-12-07T01:53:18.000Z"			"0"																																																																																																																									
"K157301PN-1-M"						"nightgowns"		"update"	"29.99"		"usd"						"22"																																																																																																																									
"K157301PN-1-S"						"nightgowns"		"update"	"29.99"		"usd"						"14"																																																																																																																									
"K157301PN-1-XS"						"nightgowns"		"update"	"24.99"		"usd"						"5"																																																																																																																									
"K157301PN-2-M"						"nightgowns"		"update"	"23.49"		"usd"						"1"																																																																																																																									
"K157301PN-2-S"						"nightgowns"		"update"	"21.49"		"usd"						"1"																																																																																																																									
"K157301PN-2-XS"						"nightgowns"		"update"	"19.99"		"usd"						"1"																																																																																																																									
"K157316MH-10"						"pajama-sets"		"update"	"19.99"		"usd"						"48"																																																																																																																									
"K157316MH-12"						"pajama-sets"		"update"	"22.99"		"usd"						"14"																																																																																																																									
"K157316MH-2-10"	"Monster High Big Girls' Character 4-Piece Pajama Set-10"	"B00U1OXC8M"	"asin"	"Monster High"		"pajama-sets"		"update"	"18.49"		"usd"						"27"																				"100% Cotton"	"Imported"	"Machine Wash"	"Four-piece pajama set featuring crew-neck Monster High graphic top with contrast sleeves and solid elastic waist pant"	"Allover pattern second sleep set with contrast collar and cuffs"																												"child"	"K157316MH-B00U1OX6CE"	"variation"	"size"																"Purple"					"girls"																											"10"																		
"K157316MH-2-12"	"Monster High Big Girls' Character 4-Piece Pajama Set-12"	"B00U1OXF0C"	"asin"	"Monster High"		"pajama-sets"		"update"	"18.49"		"usd"						"29"																				"100% Cotton"	"Imported"	"Machine Wash"	"Four-piece pajama set featuring crew-neck Monster High graphic top with contrast sleeves and solid elastic waist pant"	"Allover pattern second sleep set with contrast collar and cuffs"																												"child"	"K157316MH-B00U1OX6CE"	"variation"	"size"																"Purple"					"girls"																											"12"																		
"K157316MH-2-6"	"Monster High Big Girls' Character 4-Piece Pajama Set-6"	"B00U1OX7RI"	"asin"	"Monster High"		"pajama-sets"		"update"	"19.99"		"usd"						"17"																				"100% Cotton"	"Imported"	"Machine Wash"	"Four-piece pajama set featuring crew-neck Monster High graphic top with contrast sleeves and solid elastic waist pant"	"Allover pattern second sleep set with contrast collar and cuffs"																												"child"	"K157316MH-B00U1OX6CE"	"variation"	"size"																"Purple"					"girls"																											"6"																		
"K157316MH-2-8"	"Monster High Big Girls' Character 4-Piece Pajama Set-8"	"B00U1OXA0M"	"asin"	"Monster High"		"pajama-sets"		"update"	"19.99"		"usd"						"11"																				"100% Cotton"	"Imported"	"Machine Wash"	"Four-piece pajama set featuring crew-neck Monster High graphic top with contrast sleeves and solid elastic waist pant"	"Allover pattern second sleep set with contrast collar and cuffs"																												"child"	"K157316MH-B00U1OX6CE"	"variation"	"size"																"Purple"					"girls"																											"8"																		
"K157316MH-6"						"pajama-sets"		"update"	"19.99"		"usd"						"30"																																																																																																																									
"K157316MH-8"						"pajama-sets"		"update"	"19.99"		"usd"						"31"																																																																																																																									
